word_Ni	word_Nj	A(Ni-Nj)
1549	3487	0.11035098751072166
1556	1866	0.2640058370975233
1565	3369	0.12242660599287587
1571	2262	0.19737479403063907
1572	2215	0.4540485416143539
1594	2342	0.1359996363709913
1602	2035	0.12703782902685248
1605	3468	0.10859270596160632
1612	2765	0.17586257558242602
1618	3241	0.1950361507722751
1623	2062	0.11953178768329238
1625	2034	0.2091065367833912
1625	2943	0.1792526618007786
1635	1702	0.6347307274478751
1640	1662	0.17837495901399938
1667	3320	0.10094511989690612
1726	2004	0.3485468057829693
1764	2419	0.15069120698504765
1776	2419	0.15101984161763288
1805	1827	0.33342292120613143
1806	3120	0.11249520627232416
1844	2892	0.1482862602008924
1845	3414	0.12041395575546507
1846	2128	0.20665697597525576
1894	2532	0.2191986497404764
1901	1962	0.24496072624257725
1908	3167	0.2324721687984053
1926	3327	0.10751890385097257
1955	2713	0.21069501257994125
1963	3505	0.17194359806517248
1982	2168	0.15965609827003147
1986	2133	0.1271553865568084
2017	2082	0.3827627855484384
2028	2084	0.44967046487082624
2028	2399	0.1054461988361194
2041	3001	0.11103689181710936
2053	3455	0.14210605435518028
2063	3018	0.3718809957924021
2101	3331	0.12509641510622152
2102	3218	0.19494729191131954
2130	2296	0.17557650904496278
2145	2754	0.2549164911279367
2159	2689	0.1814903062118481
2163	2755	0.11370826161758495
2183	2885	0.10626834563320076
2208	2219	0.4857037594691045
2234	2704	0.35800139868108066
2237	2743	0.23081900993284946
2248	3288	0.13384650303550394
2254	3035	0.18331384872673687
2262	3373	0.5487781092437061
2270	3006	0.1046720586897017
2326	2495	0.2244113226279608
2338	2597	0.11859349504870932
2342	3145	0.10685309159081112
2351	2544	0.1400448452600322
2363	2702	0.10765150389319604
2376	2762	0.1542255110465125
2398	3308	0.1034441594083211
2400	3272	0.10179185841947222
2472	2796	0.10754618618160597
2491	3401	0.12332875560282132
2525	2674	0.1265178043383693
2525	2905	0.11931848997583692
2533	2877	0.16942517642107227
2583	3534	0.1355818122934761
2624	3141	0.10051939262181396
2637	2869	0.11175254168309594
2687	2897	0.3704559954620249
2747	2965	0.10873188906120716
2755	3393	0.12385743619675298
2774	3199	0.2069077279665031
2820	3324	0.1811197476264705
2823	3248	0.1715992678446858
2871	3371	0.7060834637408208
2875	2901	0.15818513129645434
2941	3007	0.11295739972528494
2986	3204	0.13972298369253489
2993	3299	0.13776066048864125
2995	3243	0.11941457194738075
2999	3056	0.13870091196149426
3030	3262	0.2972906412563796
3321	3448	0.18950369759385052
3331	3440	0.7079404665807792
3336	3513	0.2480357858644587
